example_id,category,source_method,map,map_family,agents,seed,budget_ms,blend_to_g556,weight,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g561_hn_ft_00488,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,16,561000692,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00489,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,32,561000694,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00490,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,8,561000374,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00491,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000037,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00492,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561000956,5000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00493,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000403,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00494,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,8,561000115,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00495,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,empty-32-32,empty,64,7218,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00496,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,12,561000051,750,0.5,1.0,False,False,False,False,False
g561_hn_ft_00497,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000008,8000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00498,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,16,561000344,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00499,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,8,561000301,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00500,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561000127,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00501,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000217,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00502,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,16,561000546,1000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00503,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v1,loop,24,561001131,1500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00504,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7416,2000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00505,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561001393,3000,0.5,1.0,False,False,False,False,False
g561_hn_ft_00506,actor_outputs_far_from_support,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,8,561000261,500,0.5,1.0,False,False,False,False,False
g561_hn_ft_00507,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561000711,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00508,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561000273,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00509,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561000664,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00510,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,32,561000548,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00511,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561001003,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00512,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561001295,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00513,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561001102,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00514,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7317,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00515,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7653,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00516,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000509,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00517,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,64,561000226,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00518,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000363,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00519,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000813,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00520,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7245,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00521,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7557,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00522,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561000276,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00523,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7077,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00524,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7005,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00525,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000071,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00526,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7365,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00527,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000375,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00528,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7485,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00529,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561000568,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00530,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7197,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00531,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7053,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00532,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7125,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00533,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7917,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00534,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7605,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00535,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561001239,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00536,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000801,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00537,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000959,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00538,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7773,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00539,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561001105,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00540,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561000714,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00541,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561001149,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00542,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7725,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00543,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561000884,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00544,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,12,561000521,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00545,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561000130,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00546,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,16,561001341,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00547,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000841,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00548,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00549,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7893,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00550,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7437,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00551,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561001133,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00552,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7536,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00553,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7677,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00554,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7797,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00555,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,16,561000611,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00556,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561001249,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00557,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561001152,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00558,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7845,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00559,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000882,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00560,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7656,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00561,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7173,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00562,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7056,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00563,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7293,5000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00564,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,24,561000418,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00565,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7248,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00566,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561001395,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00567,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7533,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00568,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7320,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00569,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7296,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00570,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,48,561001060,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00571,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,8,561000115,500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00572,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000767,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00573,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561001103,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00574,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,16,561000903,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00575,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561001176,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00576,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,16,561000027,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00577,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7392,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00578,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561001101,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00579,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000227,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00580,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000957,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00581,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000079,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00582,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000111,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00583,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561001001,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00584,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000444,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00585,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,12,561000854,750,0.75,2.0,False,False,False,False,False
g561_hn_ft_00586,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7080,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00587,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,24,561000564,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00588,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-40x40-b-v1,random,24,561000831,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00589,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-24x24-a-v1,random,48,561000217,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00590,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,16,561000035,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00591,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v1,irregular_bottleneck,48,561000257,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00592,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561000857,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00593,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-random-32x32-a-v0,random,80,561001298,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00594,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-empty-8x8-v1,empty,32,561000127,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00595,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,16,561001293,1000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00596,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,random-32-32-20,random,256,7413,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00597,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-string-64x32-a-v0,irregular_bottleneck,24,561001148,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00598,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000519,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00599,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v1,tunnel,48,561000809,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00600,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,80,561000373,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00601,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v0,tree,80,561001322,8000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00602,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000037,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00603,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tunnel-64x32-a-v0,tunnel,48,561000298,3000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00604,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-tree-56x40-a-v1,tree,32,561000621,2000,0.75,2.0,False,False,False,False,False
g561_hn_ft_00605,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,g561-loop-56x56-a-v0,loop,24,561000328,1500,0.75,2.0,False,False,False,False,False
g561_hn_ft_00606,critic_false_safe_proxy,F7_full_goal_aware_actor_training_critic,room-32-32-4,room,64,7488,1000,0.75,2.0,False,False,False,False,False
